comments,id,value,user_id
"Yes, seems to be so the case in effect the last commit being just 5 hrs ago. But what changes against each file have been made is not clear hence its a bit unclear as to the extent and the number of changes made. Moreover, the amount of subject matter and the number of sessions or models are far too less to be implementing any changes as such. ",1162215,1,8112
The team has been pushing commits in a way that shows they have been making consistent progress on the project.,1170967,-1,8112
"Yes, they have around 21 commits.",1159222,-1,8112
I could see commits by only one person. Need team contribution.,1175505,1,8112
Most code seems to be written with good coding practices in mind.,1169178,-1,8035
The repository looks to be set up well and the app is laid out like a typical Ruby on Rails application. Good README file was present as well.,1174993,-1,8035
The code looks great. It's all scaffolding and really lean view modifications.,1156892,1,8035
"good coding style, names are well selected and good readability.",1176076,-1,8035
"They use correct files to do specific behaviors and make advantage of the features ruby and rails provides. However, I think the structure of the files is not clear enough.",1164187,1,8035
Have used DRY principles. Followed good coding practices.,1169930,-1,8035
The code follows the right style and in a good format.,1156267,-1,8035
"UI doesn't have proper navigation in many pages. A suggestion would be to display the data in a more spaced out way, using html tables or such methods, as it looks very cramped and confusing.",1169180,1,8035
"While some links were easy to find and navigate, after editing houses and companies, I could not return back to a good home screen. I also was unable to log out. ",1174995,1,8035
"I'm docking some points here because Heroku doesn't appear to work. I think some malicious reviewer deleted the admin and the real estate company, and surprise! If a company doesn't exist, it doesn't let any user sign up.    Please re-seed your database so I can test your app.  ",1156894,1,8035
I cannot get access to the interface and the readme is not provided. They should provide a readme file later to state how can I test the project.,1164189,1,8035
